epoch,train_loss,val_loss,lr
164,0.0862740103953651,0.19543347042053938,3.891801862449623e-05
165,0.08692738706512111,0.19584531749465636,3.683995891147696e-05
166,0.08919421570109469,0.19609878890748536,3.481449324901401e-05
167,0.08531856190945421,0.19650475002293075,3.284212139045212e-05
168,0.0876337146120412,0.1952881481764572,3.092332998903406e-05
169,0.08485499829319972,0.19576669271503175,2.905859247782659e-05
170,0.08472529612481594,0.19511008675077132,2.7248368952908014e-05
171,0.08648364112845489,0.19513440345014846,2.549310605984608e-05
172,0.08612509936626468,0.19485793808209045,2.3793236883495127e-05
173,0.08552235458046198,0.19446066128356115,2.2149180841138702e-05
174,0.08635801835251707,0.1938518425449729,2.0561343579004743e-05
175,0.08527719834819436,0.19406051641064032,1.9030116872178343e-05
176,0.08453430874007088,0.1943358135010515,1.7555878527937136e-05
177,0.08499310804264885,0.194338820874691,1.6138992292533132e-05
178,0.08652896700160843,0.1943184126700674,1.4779807761443615e-05
179,0.08495097627331104,0.19445113372057676,1.3478660293113657e-05
180,0.08557978751403945,0.1949633333299841,1.22358709262116e-05
181,0.08385048181350742,0.19449943131101982,1.1051746300417455e-05
182,0.08384419219302279,0.1939489801547357,9.926578580764248e-06
183,0.08503995689430408,0.19367461664868252,8.860645385550496e-06
184,0.08244973301355328,0.19333230956856692,7.854209717842249e-06
185,0.08339034938918692,0.19339472042130573,6.907519900580852e-06
186,0.08581369064216103,0.19342973548918962,6.0208095153131615e-06
187,0.08414994213464004,0.19338296952524356,5.1942973445585285e-06
188,0.08365433915917363,0.19336852790521725,4.4281873178278145e-06
189,0.08467236633545586,0.1932627067768148,3.7226684613065283e-06
190,0.08462758402207068,0.19326295810086386,3.0779148512155813e-06
191,0.08389773186562317,0.19329755088048323,2.494085570860613e-06
192,0.08628726617566176,0.1933617466794593,1.9713246713805566e-06
193,0.08411045452313763,0.1933753483795694,1.5097611362050993e-06
194,0.08676977162914616,0.19336654006370477,1.1095088492299995e-06
195,0.08430065933082785,0.19337596385074513,7.706665667180081e-07
196,0.08568545018455812,0.19337812718003988,4.933178929321097e-07
197,0.08490357601216861,0.19337444779063975,2.7753125950752376e-07
198,0.08482517834220614,0.19336874556860753,1.2335990856709983e-07
199,0.08468872960656881,0.19336776714771986,3.084187958485303e-08
200,0.0828187292707818,0.19336811626063927,0.0
