date,energy_kwh,day_of_week,is_weekend,month,is_holiday,temp_mean,temp_max,temp_min,precipitation
2019-09-08,39.099999999999994,6,1,9,0,16.8,23.8,11.4,1.1
2019-09-09,33.606,0,0,9,0,19.1,26.4,11.9,0.6
2019-09-10,97.77000000000001,1,0,9,0,19.0,26.0,13.9,6.1
2019-09-11,53.510000000000005,2,0,9,0,17.2,24.9,12.2,1.7
2019-09-12,62.046,3,0,9,0,16.4,23.9,10.4,0.0
2019-09-13,59.882,4,0,9,0,15.4,23.5,8.7,0.0
2019-09-14,97.814,5,1,9,0,19.8,30.3,10.6,0.0
2019-09-15,74.402,6,1,9,0,20.4,29.2,12.1,0.0
2019-09-16,108.114,0,0,9,0,21.9,29.2,15.2,0.0
2019-09-17,42.52,1,0,9,0,22.8,29.8,17.9,0.0
2019-09-18,58.314,2,0,9,0,18.2,24.4,11.5,0.1
2019-09-19,84.208,3,0,9,0,19.0,27.4,11.9,0.0
2019-09-20,46.57,4,0,9,0,19.6,28.8,11.6,0.0
2019-09-21,39.006,5,1,9,0,16.1,22.1,11.0,0.4
2019-09-22,56.182,6,1,9,0,14.1,22.2,4.9,0.0
2019-09-23,69.908,0,0,9,0,16.1,25.0,8.2,0.0
2019-09-24,23.264,1,0,9,0,19.9,28.0,12.2,0.0
2019-09-25,121.09,2,0,9,0,17.7,24.6,11.3,0.0
2019-09-26,107.626,3,0,9,0,17.0,29.5,5.7,0.0
2019-09-27,28.273999999999997,4,0,9,0,15.2,21.2,7.3,0.5
2019-09-28,34.282000000000004,5,1,9,0,13.9,20.8,8.8,0.3
2019-09-29,76.26,6,1,9,0,18.4,29.8,8.9,0.0
2019-09-30,62.94199999999999,0,0,9,0,14.7,20.4,9.8,0.1
2019-10-01,93.13,1,0,10,0,9.8,12.4,7.2,4.7
2019-10-02,91.986,2,0,10,0,9.4,17.8,4.8,1.6
2019-10-03,107.394,3,0,10,0,9.1,14.9,4.2,0.0
2019-10-04,100.034,4,0,10,0,12.8,20.5,7.2,0.0
2019-10-05,69.896,5,1,10,0,11.2,16.8,4.1,0.0
2019-10-06,71.93,6,1,10,0,8.3,14.2,3.5,0.0
2019-10-07,100.83999999999999,0,0,10,0,10.6,21.2,1.4,0.0
2019-10-08,86.456,1,0,10,0,15.4,24.5,6.8,0.0
2019-10-09,42.64,2,0,10,0,13.8,24.1,1.0,0.6
2019-10-10,58.106,3,0,10,0,-5.0,0.2,-8.1,7.5
2019-10-11,52.63,4,0,10,0,-5.0,3.9,-16.0,0.0
2019-10-12,80.982,5,1,10,0,2.5,11.1,-3.3,0.0
2019-10-13,69.354,6,1,10,0,4.1,16.2,-5.6,0.0
2019-10-14,10.091999999999999,0,0,10,1,7.4,18.4,-2.0,0.0
2019-10-15,57.653999999999996,1,0,10,0,5.1,9.8,-1.0,0.0
2019-10-16,77.87,2,0,10,0,11.8,23.8,2.5,0.0
2019-10-17,61.968,3,0,10,0,13.4,22.6,6.0,0.0
2019-10-18,53.866,4,0,10,0,10.4,16.4,2.8,0.1
2019-10-19,77.746,5,1,10,0,7.2,15.1,0.9,0.0
2019-10-20,92.166,6,1,10,0,4.7,7.9,1.2,2.1
2019-10-21,118.294,0,0,10,0,4.8,9.6,-0.9,0.0
2019-10-22,44.178000000000004,1,0,10,0,7.3,13.0,1.8,0.2
2019-10-23,123.676,2,0,10,0,5.6,10.1,-0.4,4.8
2019-10-24,49.888,3,0,10,0,-2.8,2.6,-7.3,4.1
2019-10-25,88.28999999999999,4,0,10,0,2.0,11.0,-5.8,0.0
2019-10-26,82.58,5,1,10,0,7.4,18.8,-0.2,0.0
2019-10-27,101.614,6,1,10,0,-5.3,-1.4,-8.4,4.2
2019-10-28,59.33,0,0,10,0,-10.0,-8.6,-11.7,5.9
2019-10-29,6.558,1,0,10,0,-11.7,-8.4,-14.8,6.9
2019-10-30,97.038,2,0,10,0,-13.2,-8.5,-18.5,1.1
2019-10-31,18.66,3,0,10,0,-5.3,2.0,-10.4,0.0
2019-11-01,103.616,4,0,11,0,-4.5,0.3,-11.9,0.0
2019-11-02,46.775999999999996,5,1,11,0,-3.0,4.9,-13.2,0.0
2019-11-03,127.416,6,1,11,0,1.4,8.8,-5.9,0.0
2019-11-04,108.634,0,0,11,0,0.9,5.1,-3.1,0.0
2019-11-05,75.694,1,0,11,0,0.1,7.2,-5.8,0.0
2019-11-06,61.512,2,0,11,0,-0.9,4.8,-5.8,0.3
2019-11-07,101.168,3,0,11,0,-3.2,0.8,-6.6,0.1
2019-11-08,123.92999999999999,4,0,11,0,5.8,13.2,-4.4,0.0
2019-11-09,79.05799999999999,5,1,11,0,8.5,18.8,1.9,0.0
2019-11-10,100.098,6,1,11,0,6.1,17.5,-2.0,0.0
2019-11-11,57.386,0,0,11,1,-8.2,-2.7,-12.3,3.9
2019-11-12,52.81400000000001,1,0,11,0,-2.0,7.8,-14.4,0.0
2019-11-13,80.854,2,0,11,0,5.3,9.6,0.3,0.0
2019-11-14,40.09,3,0,11,0,2.2,8.4,-2.5,0.0
2019-11-15,72.768,4,0,11,0,8.7,18.2,2.5,0.0
2019-11-16,62.467999999999996,5,1,11,0,8.3,14.9,2.0,0.4
2019-11-17,47.592,6,1,11,0,5.6,13.6,-1.2,0.0
2019-11-18,112.132,0,0,11,0,9.5,16.5,4.6,0.0
2019-11-19,79.286,1,0,11,0,7.9,15.6,1.6,0.0
2019-11-20,63.69199999999999,2,0,11,0,4.6,9.1,-1.3,3.6
2019-11-21,90.484,3,0,11,0,-4.3,-2.1,-6.1,3.7
2019-11-22,51.032,4,0,11,0,-2.7,1.0,-6.1,3.6
2019-11-23,91.718,5,1,11,0,4.5,12.6,-1.1,0.0
2019-11-24,104.302,6,1,11,0,5.7,12.8,0.2,0.0
2019-11-25,59.870000000000005,0,0,11,0,0.1,6.2,-4.0,7.6
2019-11-26,0.0,1,0,11,0,-5.6,-3.8,-8.6,24.8
2019-11-27,62.496,2,0,11,0,-12.3,-8.1,-14.3,0.0
2019-11-28,0.0,3,0,11,1,-9.5,-6.2,-12.4,0.0
2019-11-29,89.038,4,0,11,0,-7.1,-3.2,-10.1,2.0
2019-11-30,56.764,5,1,11,0,-3.5,-1.2,-8.1,0.8
2019-12-01,31.284,6,1,12,0,-4.0,-1.2,-8.8,0.0
2019-12-02,48.782000000000004,0,0,12,0,2.7,7.2,-5.7,0.0
2019-12-03,68.65,1,0,12,0,4.3,7.2,-0.8,0.0
2019-12-04,102.632,2,0,12,0,2.5,5.9,-4.2,0.0
2019-12-05,55.64,3,0,12,0,1.2,6.2,-3.8,3.1
2019-12-06,59.74400000000001,4,0,12,0,0.4,4.3,-2.5,0.2
2019-12-07,77.186,5,1,12,0,4.7,13.9,2.1,0.0
2019-12-08,62.748000000000005,6,1,12,0,3.9,6.8,0.1,0.1
2019-12-09,82.268,0,0,12,0,-3.8,2.3,-7.2,0.4
2019-12-10,86.51400000000001,1,0,12,0,-3.8,-0.8,-5.5,0.0
2019-12-11,125.156,2,0,12,0,-1.0,5.8,-8.9,0.0
2019-12-12,82.406,3,0,12,0,1.2,6.8,-5.9,0.6
2019-12-13,116.90799999999999,4,0,12,0,2.5,5.8,-2.5,0.2
2019-12-14,81.15,5,1,12,0,-4.1,-2.5,-6.3,1.4
2019-12-15,60.25,6,1,12,0,-4.9,-1.8,-8.4,0.4
2019-12-16,130.102,0,0,12,0,-9.3,-3.5,-13.8,0.3
2019-12-17,86.278,1,0,12,0,-7.6,0.7,-14.9,0.0
2019-12-18,116.152,2,0,12,0,-2.6,7.0,-8.4,0.0
2019-12-19,74.344,3,0,12,0,-1.5,2.8,-9.4,0.0
2019-12-20,46.888,4,0,12,0,-1.5,5.4,-8.2,0.0
2019-12-21,47.372,5,1,12,0,3.9,9.6,-3.0,0.0
2019-12-22,117.518,6,1,12,0,3.6,11.9,-2.0,0.0
2019-12-23,67.184,0,0,12,0,3.7,9.4,0.7,0.0
2019-12-24,45.804,1,0,12,0,2.2,7.9,-2.0,0.0
2019-12-25,0.0,2,0,12,1,-0.2,6.9,-5.3,0.2
2019-12-26,85.51599999999999,3,0,12,0,-4.8,2.0,-9.5,0.0
2019-12-27,84.368,4,0,12,0,-4.4,-2.2,-7.8,0.3
2019-12-28,0.0,5,1,12,0,-5.7,-3.7,-8.6,6.5
2019-12-29,112.916,6,1,12,0,-7.6,-3.0,-11.4,0.0
2019-12-30,67.632,0,0,12,0,-10.0,-3.1,-13.9,0.0
2019-12-31,44.638,1,0,12,0,-4.4,3.5,-11.6,0.0
2020-01-01,31.316000000000003,2,0,1,1,2.4,4.2,-2.1,0.9
2020-01-02,123.244,3,0,1,0,-0.3,2.8,-4.6,0.1
2020-01-03,70.082,4,0,1,0,-1.0,4.6,-6.7,0.0
2020-01-04,30.064,5,1,1,0,4.5,10.1,-0.9,0.2
2020-01-05,122.52799999999999,6,1,1,0,0.1,4.7,-4.8,0.1
2020-01-06,151.87800000000001,0,0,1,0,-1.8,1.6,-6.4,0.1
2020-01-07,93.084,1,0,1,0,-0.1,6.1,-5.6,0.0
2020-01-08,110.746,2,0,1,0,0.2,8.3,-5.1,0.0
2020-01-09,113.96,3,0,1,0,-1.8,2.0,-7.2,0.2
2020-01-10,100.01,4,0,1,0,-5.8,-0.9,-13.4,0.1
2020-01-11,43.604,5,1,1,0,-6.9,3.0,-16.5,0.0
2020-01-12,80.59599999999999,6,1,1,0,-2.5,2.0,-8.4,0.0
2020-01-13,68.006,0,0,1,0,-4.4,2.7,-10.9,0.0
2020-01-14,70.49,1,0,1,0,-2.3,7.9,-9.6,0.0
2020-01-15,0.0,2,0,1,0,-3.8,0.0,-7.4,0.0
2020-01-16,0.0,3,0,1,0,-4.2,-0.9,-8.8,0.0
2020-01-17,0.0,4,0,1,0,0.3,6.3,-7.0,0.3
2020-01-18,0.0,5,1,1,0,-3.9,1.8,-12.4,0.0
2020-01-19,10.072,6,1,1,0,-2.7,3.2,-6.9,0.0
2020-01-20,85.36999999999999,0,0,1,1,-1.6,4.8,-10.2,0.0
2020-01-21,79.902,1,0,1,0,3.1,7.2,-0.9,0.0
2020-01-22,85.29,2,0,1,0,3.0,6.4,-1.2,0.0
2020-01-23,101.43799999999999,3,0,1,0,-0.5,3.2,-7.6,0.0
2020-01-24,65.712,4,0,1,0,3.3,7.4,-1.2,0.0
2020-01-25,54.848,5,1,1,0,3.6,8.2,-1.9,0.0
2020-01-26,106.97,6,1,1,0,1.8,9.1,-4.0,0.0
2020-01-27,96.468,0,0,1,0,0.9,2.1,-1.1,1.1
2020-01-28,89.46000000000001,1,0,1,0,0.9,6.6,-2.7,0.0
2020-01-29,72.558,2,0,1,0,0.2,4.0,-4.0,2.0
2020-01-30,66.21,3,0,1,0,-0.1,4.2,-4.2,0.9
2020-01-31,79.858,4,0,1,0,2.4,8.1,-3.0,0.0
2020-02-01,85.662,5,1,2,0,8.1,13.6,1.7,0.1
2020-02-02,63.976,6,1,2,0,7.8,19.0,0.7,0.0
2020-02-03,22.566000000000003,0,0,2,0,-4.9,-0.9,-9.1,5.7
2020-02-04,15.282,1,0,2,0,-11.3,-9.1,-19.6,2.8
2020-02-05,117.922,2,0,2,0,-11.4,-4.0,-22.1,0.0
2020-02-06,49.738,3,0,2,0,-2.5,2.5,-8.8,2.0
2020-02-07,58.198,4,0,2,0,-4.7,-3.2,-6.5,8.4
2020-02-08,48.126,5,1,2,0,-1.8,5.0,-6.3,0.2
2020-02-09,50.086,6,1,2,0,-5.2,-2.0,-8.2,7.2
2020-02-10,49.22,0,0,2,0,-8.5,-6.2,-13.8,2.4
2020-02-11,50.928,1,0,2,0,-7.9,-4.1,-13.0,0.4
2020-02-12,56.92,2,0,2,0,-4.7,-0.7,-8.1,3.6
2020-02-13,58.544,3,0,2,0,-9.4,-7.1,-11.8,1.2
2020-02-14,52.792,4,0,2,0,-2.1,7.2,-10.7,0.0
2020-02-15,18.304,5,1,2,0,-5.8,3.5,-11.4,0.0
2020-02-16,66.098,6,1,2,0,0.7,6.2,-2.6,0.2
2020-02-17,72.496,0,0,2,1,-0.4,3.2,-5.1,4.0
2020-02-18,78.286,1,0,2,0,-6.2,-3.9,-9.2,2.0
2020-02-19,84.462,2,0,2,0,-8.4,-6.4,-12.7,1.5
2020-02-20,94.992,3,0,2,0,-11.4,-3.0,-17.1,0.0
2020-02-21,47.206,4,0,2,0,-5.4,6.1,-16.2,0.0
2020-02-22,7.602,5,1,2,0,2.9,9.6,-3.3,0.0
2020-02-23,136.26,6,1,2,0,1.1,5.2,-2.2,2.6
2020-02-24,113.094,0,0,2,0,-2.5,1.1,-9.8,0.4
2020-02-25,63.594,1,0,2,0,-8.2,-4.2,-16.0,0.1
2020-02-26,77.384,2,0,2,0,-6.8,0.6,-17.8,0.0
2020-02-27,130.096,3,0,2,0,0.3,3.8,-5.4,0.2
2020-02-28,76.716,4,0,2,0,0.9,7.2,-5.0,0.0
2020-02-29,95.466,5,1,2,0,3.7,10.8,-3.3,0.0
2020-03-01,75.196,6,1,3,0,-2.3,1.0,-6.1,2.1
2020-03-02,33.628,0,0,3,0,-1.7,4.2,-8.1,0.1
2020-03-03,41.218,1,0,3,0,0.8,7.4,-6.1,0.0
2020-03-04,115.092,2,0,3,0,1.5,11.2,-6.6,0.0
2020-03-05,98.294,3,0,3,0,-0.5,4.5,-7.5,0.0
2020-03-06,99.516,4,0,3,0,1.9,12.8,-5.7,0.0
2020-03-07,92.28999999999999,5,1,3,0,5.9,15.4,-1.0,0.0
2020-03-08,53.224,6,1,3,0,6.4,15.9,-2.2,2.2
2020-03-09,129.288,0,0,3,0,4.8,12.1,-0.3,1.1
2020-03-10,46.05,1,0,3,0,5.4,13.6,-2.5,0.2
2020-03-11,106.606,2,0,3,0,8.5,16.5,-0.7,0.0
2020-03-12,110.91,3,0,3,0,4.1,6.8,-0.4,0.3
2020-03-13,33.758,4,0,3,0,-0.8,4.0,-3.2,3.8
2020-03-14,0.978,5,1,3,0,-0.6,6.8,-5.1,0.0
2020-03-15,47.396,6,1,3,0,2.0,9.9,-4.1,0.1
2020-03-16,63.57,0,0,3,0,5.1,13.6,-3.1,0.0
2020-03-17,9.256,1,0,3,0,3.1,10.4,-1.0,0.1
2020-03-18,49.294,2,0,3,0,6.0,13.7,-2.0,2.3
2020-03-19,0.0,3,0,3,0,1.1,4.2,-3.8,31.6
2020-03-20,0.0,4,0,3,0,-7.5,-4.5,-9.8,2.4
2020-03-21,0.0,5,1,3,0,-1.3,4.6,-7.7,0.0
2020-03-22,62.848,6,1,3,0,-0.9,6.8,-6.6,0.0
2020-03-23,30.68,0,0,3,0,0.1,7.3,-5.8,0.4
2020-03-24,56.47,1,0,3,0,4.7,11.6,-0.4,0.0
2020-03-25,0.0,2,0,3,0,7.0,14.1,-0.1,0.0
2020-03-26,71.674,3,0,3,0,5.0,12.1,-0.7,0.0
2020-03-27,0.0,4,0,3,0,2.4,5.4,-0.9,4.3
2020-03-28,0.0,5,1,3,0,1.8,6.9,-1.5,0.3
2020-03-29,0.0,6,1,3,0,2.9,10.3,-3.7,0.0
2020-03-30,65.582,0,0,3,0,4.1,9.8,-0.9,0.1
2020-03-31,36.77,1,0,3,0,6.8,15.8,-0.4,0.0
2020-04-01,53.52,2,0,4,0,8.7,17.4,0.1,0.0
2020-04-02,0.0,3,0,4,0,-2.5,6.3,-6.3,2.6
2020-04-03,33.798,4,0,4,0,-2.2,4.8,-7.8,0.5
2020-04-04,23.052,5,1,4,0,2.5,11.1,-4.8,0.0
2020-04-05,0.0,6,1,4,0,7.8,16.6,-0.1,0.1
2020-04-06,33.72,0,0,4,0,10.8,19.0,2.0,0.0
2020-04-07,16.47,1,0,4,0,11.4,19.5,2.4,0.0
2020-04-08,30.276,2,0,4,0,10.8,17.8,2.5,0.0
2020-04-09,68.384,3,0,4,0,6.6,11.3,2.2,0.0
2020-04-10,14.228000000000002,4,0,4,0,11.3,19.1,1.6,0.6
2020-04-11,47.99,5,1,4,0,12.3,18.4,4.2,0.0
2020-04-12,0.0,6,1,4,0,-5.1,5.4,-8.7,12.3
2020-04-13,0.0,0,0,4,0,-9.4,-7.2,-11.2,3.1
2020-04-14,0.0,1,0,4,0,-7.6,2.2,-17.0,0.0
2020-04-15,0.0,2,0,4,0,-0.3,4.9,-7.1,2.8
2020-04-16,0.0,3,0,4,0,-3.8,-1.1,-7.2,22.1
2020-04-17,0.0,4,0,4,0,-4.0,4.2,-8.6,0.0
2020-04-18,0.0,5,1,4,0,0.1,6.9,-5.7,0.0
2020-04-19,0.0,6,1,4,0,1.8,5.8,-0.3,0.0
2020-04-20,90.156,0,0,4,0,3.2,8.4,-2.4,0.0
2020-04-21,63.408,1,0,4,0,5.9,14.3,-1.2,0.0
2020-04-22,105.636,2,0,4,0,9.5,15.5,1.8,0.0
2020-04-23,0.0,3,0,4,0,10.0,16.9,2.0,1.1
2020-04-24,48.166,4,0,4,0,7.7,12.1,3.3,1.5
2020-04-25,0.0,5,1,4,0,8.1,14.5,1.5,0.7
2020-04-26,95.128,6,1,4,0,11.9,20.9,2.2,0.6
2020-04-27,32.358,0,0,4,0,13.5,22.9,4.4,0.0
2020-04-28,7.218,1,0,4,0,13.1,19.7,6.1,0.0
2020-04-29,56.564,2,0,4,0,11.0,18.6,2.9,0.0
2020-04-30,38.008,3,0,4,0,15.3,25.5,5.9,0.0
2020-05-01,66.604,4,0,5,0,16.3,23.3,6.9,0.1
2020-05-02,35.818,5,1,5,0,12.4,17.5,7.9,8.8
2020-05-03,0.0,6,1,5,0,12.2,19.0,6.7,1.2
2020-05-04,52.626000000000005,0,0,5,0,12.2,17.5,5.3,0.1
2020-05-05,122.718,1,0,5,0,10.5,17.5,2.6,0.0
2020-05-06,0.0,2,0,5,0,10.6,17.0,3.2,0.0
2020-05-07,48.876,3,0,5,0,12.2,21.0,4.9,0.0
2020-05-08,32.908,4,0,5,0,7.3,14.1,1.8,0.4
2020-05-09,76.148,5,1,5,0,8.8,13.6,3.5,0.0
2020-05-10,10.016,6,1,5,0,7.6,13.7,2.2,0.0
2020-05-11,48.974000000000004,0,0,5,0,3.3,10.1,-2.7,3.4
2020-05-12,39.322,1,0,5,0,9.2,18.3,1.7,2.3
2020-05-13,32.844,2,0,5,0,14.3,23.4,3.6,0.0
2020-05-14,1.68,3,0,5,0,11.8,17.1,7.2,1.4
2020-05-15,65.634,4,0,5,0,11.5,16.1,7.8,5.1
2020-05-16,71.498,5,1,5,0,11.9,17.5,5.9,0.0
2020-05-17,0.0,6,1,5,0,13.1,19.9,5.6,0.0
2020-05-18,59.635999999999996,0,0,5,0,17.1,26.8,9.9,0.0
2020-05-19,10.926,1,0,5,0,19.3,29.3,9.3,0.1
2020-05-20,54.757999999999996,2,0,5,0,19.8,28.3,12.4,0.0
2020-05-21,38.156,3,0,5,0,13.6,20.0,4.8,0.0
2020-05-22,25.808,4,0,5,0,15.6,24.5,4.7,0.0
2020-05-23,6.498,5,1,5,0,16.2,23.0,8.2,0.0
2020-05-24,0.0,6,1,5,0,10.0,14.6,5.2,19.2
2020-05-25,0.0,0,0,5,1,8.7,14.8,2.0,0.0
2020-05-26,90.25200000000001,1,0,5,0,14.0,22.5,2.8,0.0
2020-05-27,58.974000000000004,2,0,5,0,17.1,23.1,9.9,0.1
2020-05-28,0.0,3,0,5,0,16.2,21.2,11.3,0.2
2020-05-29,74.71799999999999,4,0,5,0,18.7,27.0,11.3,0.0
2020-05-30,48.766,5,1,5,0,20.3,24.8,14.2,0.3
2020-05-31,18.916,6,1,5,0,19.8,27.8,12.9,0.0
2020-06-01,48.727999999999994,0,0,6,0,22.3,28.9,14.0,0.1
2020-06-02,55.480000000000004,1,0,6,0,21.7,27.8,14.6,0.0
2020-06-03,89.884,2,0,6,0,20.6,29.3,12.2,0.1
2020-06-04,36.775999999999996,3,0,6,0,21.5,28.6,14.6,0.0
2020-06-05,50.458,4,0,6,0,22.0,30.0,11.6,0.0
2020-06-06,11.946,5,1,6,0,20.6,28.4,14.8,0.1
2020-06-07,0.0,6,1,6,0,20.1,30.1,11.4,0.0
2020-06-08,45.768,0,0,6,0,16.1,22.9,9.9,1.8
2020-06-09,33.123999999999995,1,0,6,0,11.5,18.5,6.7,10.0
2020-06-10,58.620000000000005,2,0,6,0,15.3,23.1,6.3,0.0
2020-06-11,56.56999999999999,3,0,6,0,17.7,24.7,9.9,0.0
2020-06-12,25.552,4,0,6,0,19.6,28.6,10.4,0.0
2020-06-13,38.948,5,1,6,0,19.9,26.6,12.6,0.0
2020-06-14,0.0,6,1,6,0,22.4,29.5,14.4,0.0
2020-06-15,39.44,0,0,6,0,21.1,30.2,10.9,0.0
2020-06-16,95.69800000000001,1,0,6,0,23.6,32.2,14.9,0.0
2020-06-17,17.834,2,0,6,0,21.9,31.0,12.6,0.0
2020-06-18,92.876,3,0,6,0,15.1,19.6,10.9,1.5
2020-06-19,12.406,4,0,6,0,13.4,18.1,11.0,14.5
2020-06-20,0.0,5,1,6,0,18.4,27.9,6.2,0.0
2020-06-21,0.0,6,1,6,0,19.5,25.3,14.4,0.1
2020-06-22,48.148,0,0,6,0,18.4,24.2,11.8,0.0
2020-06-23,30.462,1,0,6,0,19.2,25.2,12.1,0.0
2020-06-24,0.0,2,0,6,0,21.3,29.2,12.4,0.0
2020-06-25,65.838,3,0,6,0,22.4,29.4,13.7,0.0
2020-06-26,115.02600000000001,4,0,6,0,19.1,24.1,13.4,1.1
2020-06-27,0.0,5,1,6,0,22.1,29.3,13.2,0.0
2020-06-28,0.0,6,1,6,0,23.2,29.0,17.1,0.0
2020-06-29,72.51599999999999,0,0,6,0,23.2,30.5,13.6,0.0
2020-06-30,98.062,1,0,6,0,20.0,25.4,14.2,0.4
2020-07-01,70.452,2,0,7,0,20.0,28.4,9.4,0.0
2020-07-02,76.606,3,0,7,0,21.8,30.8,12.8,0.1
2020-07-03,91.2,4,0,7,0,22.9,29.3,15.4,0.0
2020-07-04,32.288,5,1,7,1,21.8,29.2,14.6,0.6
2020-07-05,0.0,6,1,7,0,22.4,30.2,14.1,0.1
2020-07-06,73.806,0,0,7,0,24.0,32.5,15.4,0.0
2020-07-07,156.512,1,0,7,0,25.6,33.9,16.1,0.0
2020-07-08,0.0,2,0,7,0,24.6,33.3,12.9,0.0
2020-07-09,54.129999999999995,3,0,7,0,23.5,31.4,14.6,0.0
2020-07-10,60.462,4,0,7,0,25.4,35.2,14.1,0.0
2020-07-11,51.106,5,1,7,0,24.4,32.1,16.2,0.0
2020-07-12,13.45,6,1,7,0,25.7,32.4,16.9,0.0
2020-07-13,64.084,0,0,7,0,26.4,32.8,20.8,0.0
2020-07-14,99.082,1,0,7,0,21.4,26.5,16.9,0.5
2020-07-15,57.896,2,0,7,0,20.1,26.0,14.1,0.0
2020-07-16,79.99000000000001,3,0,7,0,24.2,31.7,15.4,0.0
2020-07-17,92.666,4,0,7,0,25.7,31.4,19.2,0.0
2020-07-18,22.172,5,1,7,0,27.1,33.3,20.9,0.0
2020-07-19,8.068,6,1,7,0,23.2,31.0,16.5,0.6
2020-07-20,30.07,0,0,7,0,24.4,30.8,19.5,0.0
2020-07-21,69.774,1,0,7,0,21.5,28.7,16.5,0.0
2020-07-22,0.0,2,0,7,0,23.7,32.9,14.9,0.0
2020-07-23,76.152,3,0,7,0,25.3,31.0,19.9,0.0
2020-07-24,109.574,4,0,7,0,23.5,29.2,18.5,2.8
2020-07-25,0.0,5,1,7,0,21.9,28.1,16.2,1.8
2020-07-26,71.982,6,1,7,0,21.9,28.3,16.7,1.0
2020-07-27,49.12,0,0,7,0,21.8,28.1,15.4,0.1
2020-07-28,148.846,1,0,7,0,20.7,25.9,16.2,1.1
2020-07-29,93.228,2,0,7,0,23.4,31.9,14.8,0.0
2020-07-30,30.978,3,0,7,0,19.0,23.8,13.2,4.1
2020-07-31,52.398,4,0,7,0,20.6,27.6,12.9,0.2
2020-08-01,0.0,5,1,8,0,21.3,29.0,13.6,0.0
2020-08-02,70.418,6,1,8,0,20.7,27.2,14.5,0.8
2020-08-03,37.178,0,0,8,0,21.4,29.5,14.7,0.0
2020-08-04,75.736,1,0,8,0,22.2,29.9,16.4,0.4
2020-08-05,40.446,2,0,8,0,22.1,29.2,15.2,2.0
2020-08-06,5.294,3,0,8,0,23.4,30.5,15.0,0.0
2020-08-07,88.136,4,0,8,0,25.1,33.2,16.8,0.0
2020-08-08,0.0,5,1,8,0,25.7,32.5,18.9,0.0
2020-08-09,66.132,6,1,8,0,26.5,33.5,15.9,0.0
2020-08-10,65.912,0,0,8,0,22.2,29.2,16.0,0.0
2020-08-11,38.406,1,0,8,0,24.0,32.3,14.8,0.0
2020-08-12,26.312,2,0,8,0,23.1,31.6,15.5,0.0
2020-08-13,102.568,3,0,8,0,24.6,32.7,14.9,0.0
2020-08-14,85.378,4,0,8,0,25.2,32.3,15.4,0.0
2020-08-15,32.738,5,1,8,0,23.8,32.3,15.0,0.0
2020-08-16,0.0,6,1,8,0,25.1,33.6,16.1,0.0
2020-08-17,67.418,0,0,8,0,25.1,32.0,18.0,0.0
2020-08-18,71.218,1,0,8,0,25.9,34.2,16.9,0.0
2020-08-19,140.322,2,0,8,0,25.0,32.8,17.8,0.0
2020-08-20,63.992,3,0,8,0,23.9,30.9,15.8,0.0
2020-08-21,52.32599999999999,4,0,8,0,25.9,33.1,19.4,0.0
2020-08-22,51.76,5,1,8,0,26.3,34.5,16.8,0.0
2020-08-23,40.316,6,1,8,0,25.5,34.8,16.3,0.0
2020-08-24,64.074,0,0,8,0,26.1,33.9,17.5,0.0
2020-08-25,52.684,1,0,8,0,27.0,33.3,20.8,0.0
2020-08-26,0.0,2,0,8,0,24.8,31.4,17.9,0.3
2020-08-27,41.344,3,0,8,0,24.9,33.1,16.5,0.0
2020-08-28,66.41,4,0,8,0,20.9,26.4,16.4,2.0
2020-08-29,0.0,5,1,8,0,19.6,27.6,14.8,0.2
2020-08-30,6.816,6,1,8,0,23.0,30.3,15.4,0.0
2020-08-31,65.032,0,0,8,0,16.5,25.0,9.8,0.8
2020-09-01,101.324,1,0,9,0,19.0,26.3,12.2,0.0
2020-09-02,54.328,2,0,9,0,20.9,31.5,12.1,0.0
2020-09-03,63.714,3,0,9,0,19.8,27.8,11.4,0.0
2020-09-04,37.31,4,0,9,0,22.0,30.3,13.8,0.0
2020-09-05,11.574,5,1,9,0,24.1,34.6,13.9,0.0
2020-09-06,48.284,6,1,9,0,27.1,35.0,20.8,0.0
2020-09-07,58.49400000000001,0,0,9,1,21.8,32.8,10.4,1.9
2020-09-08,0.0,1,0,9,0,2.0,8.9,-0.8,35.2
2020-09-09,36.782,2,0,9,0,-0.2,1.5,-1.1,6.0
2020-09-10,42.714,3,0,9,0,2.4,6.2,-2.6,3.0
2020-09-11,121.99000000000001,4,0,9,0,6.6,16.0,0.0,0.2
2020-09-12,67.688,5,1,9,0,15.8,23.5,7.4,0.0
2020-09-13,41.698,6,1,9,0,16.1,26.0,8.1,0.0
2020-09-14,47.106,0,0,9,0,17.3,26.5,10.1,0.0
2020-09-15,44.024,1,0,9,0,19.5,28.2,10.8,0.0
2020-09-16,61.878,2,0,9,0,17.4,22.9,12.5,0.0
2020-09-17,104.138,3,0,9,0,18.1,27.6,9.0,0.0
2020-09-18,72.422,4,0,9,0,17.3,25.5,10.1,0.0
2020-09-19,68.50399999999999,5,1,9,0,19.9,28.5,13.0,0.0
2020-09-20,31.36,6,1,9,0,18.3,25.1,11.3,0.0
2020-09-21,34.156,0,0,9,0,18.4,27.7,10.2,0.0
2020-09-22,52.897999999999996,1,0,9,0,19.0,26.9,11.6,0.0
2020-09-23,41.318,2,0,9,0,20.2,26.7,14.7,0.0
2020-09-24,78.634,3,0,9,0,20.8,29.5,14.5,0.0
